"lambda","xi","phi"
2.97989057735665,0.433344235811839,13.7120047864612
6.24415978823427,0.930545883677904,6.7797328570514
1.90780531136305,0.993124656942888,27.0974086018832
2.76577808008594,0.961551898187682,13.2805603212191
6.24415978823427,0.930545883677904,6.7797328570514
1.90780531136305,0.993124656942888,27.0974086018832
2.76577808008594,0.961551898187682,13.2805603212191
5.44748527331609,0.587021538106182,8.50572057700168
1.90780531136305,0.993124656942888,27.0974086018832
2.76577808008594,0.961551898187682,13.2805603212191
5.5061972738928,0.59625009730547,7.84936735817167
1.90780531136305,0.993124656942888,27.0974086018832
2.76577808008594,0.961551898187682,13.2805603212191
4.00918854582791,0.691207212098753,18.010579301233
2.54614805203146,0.988085996189465,14.5131762348111
2.76577808008594,0.961551898187682,13.2805603212191
4.49903018715133,0.631055467845187,26.7437137062433
2.54614805203146,0.988085996189465,14.5131762348111
3.7853356639811,0.875763299917374,15.117056248834
5.30454774710143,0.606504433521586,18.0167763927801
2.54614805203146,0.988085996189465,14.5131762348111
2.7272852985901,0.672908598368587,7.21660722070384
5.5996042064225,0.510435873766558,21.0959437741365
2.54614805203146,0.988085996189465,14.5131762348111
5.20147695065687,0.155079414290503,25.5279811081777
3.21512988687877,0.519134890855939,20.8740308215792
2.54614805203146,0.988085996189465,14.5131762348111
4.36406795746457,0.093050377933309,49.519802222353
3.38835474663956,0.989704807127492,19.0226470704989
3.67191161894665,0.996692898346786,13.313325449924
3.25901687785222,0.360424422518642,0.304690716210179
2.94178086298239,0.872254426390525,16.3926620350286
3.67191161894665,0.996692898346786,13.313325449924
3.25901687785222,0.360424422518642,0.304690716210179
3.63704426580376,0.920614397520907,12.0754751628925
4.33547405749732,0.951517750212022,12.5352645139434
3.31487213925783,0.101346202605063,5.92497044335604
3.63704426580376,0.920614397520907,12.0754751628925
2.74153266098205,0.965695763841362,26.7897275393109
3.48791879805881,0.460389380838826,23.1547944532152
3.63704426580376,0.920614397520907,12.0754751628925
2.74153266098205,0.965695763841362,26.7897275393109
1.47744167719534,0.967724291543642,22.6071691267229
1.60745970949474,0.988856409888246,27.8905410303217
2.62156681442793,0.922380413996585,23.8998772757823
1.86520357174852,0.922326269630123,23.8952309108635
2.59474995877996,0.927153788998321,28.1460093394385
2.16930421716445,0.973896648540715,30.67230930059
1.67748689142764,0.960473494435885,11.2120302038427
2.59474995877996,0.927153788998321,28.1460093394385
2.16930421716445,0.973896648540715,30.67230930059
1.44034294237825,0.929734892109542,15.8280373839679
4.45313181905397,0.776561080288279,25.1876320644995
2.16930421716445,0.973896648540715,30.67230930059
1.44034294237825,0.929734892109542,15.8280373839679
4.35562608417994,0.865496248211664,26.0593671661757
2.16930421716445,0.973896648540715,30.67230930059
2.58382966222019,0.69013228181118,15.0415044648897
3.01960823987456,0.844591440059557,32.447787562314
1.96805816268801,0.876073581268107,19.2040958880424
4.52625915918269,0.579655119961516,4.83265742812207
4.39089637506287,0.850896794130019,12.2002191348893
1.96805816268801,0.876073581268107,19.2040958880424
4.40910105564316,0.63570008416296,8.784901522047
4.30758730855379,0.794599508440405,11.2493666036392
2.94493304585901,0.86983945957477,16.0157566480376
3.59805757567914,0.689856896670093,13.6611759875651
3.50373883441053,0.915212195120785,13.3242936623893
2.94493304585901,0.86983945957477,16.0157566480376
1.84894077526846,0.821740070721061,34.2879935202709
3.50373883441053,0.915212195120785,13.3242936623893
2.94493304585901,0.86983945957477,16.0157566480376
3.63866832301211,0.809451278829797,15.3479274062058
3.50373883441053,0.915212195120785,13.3242936623893
2.57659768586909,0.968928597264782,21.7856912864115
3.36003484804903,0.958888483042794,11.1744192816518
3.50373883441053,0.915212195120785,13.3242936623893
2.57659768586909,0.968928597264782,21.7856912864115
2.21837791610107,0.99450363700639,16.8152080267088
3.50373883441053,0.915212195120785,13.3242936623893
1.74545913492176,0.892693165648755,38.0332549811983
2.21837791610107,0.99450363700639,16.8152080267088
5.66925448540962,0.902262635665638,8.65615740429149
1.59801364008942,0.93590081234403,51.8085963019975
2.21837791610107,0.99450363700639,16.8152080267088
3.74622943806825,0.961095431292605,24.065478313543
2.30498265813743,0.962317720898522,43.025472130974
2.21837791610107,0.99450363700639,16.8152080267088
4.19583233306815,0.913732946548858,19.6252666590706
1.35389803618723,0.847745963528896,63.5515654567886
4.52725453700354,0.982984986257537,12.8624686901975
4.19583233306815,0.913732946548858,19.6252666590706
2.56294577630571,0.788717361316186,51.4256236808364
3.03112781728751,0.969890764712524,15.1606651266313
4.9325465003991,0.755572993086951,21.1538728400024
2.06507790539175,0.817110513829421,48.7402585724461
2.7589730312843,0.944956219371132,19.1325419175603
5.95140360665181,0.774285714794094,11.4319482505682
2.06507790539175,0.817110513829421,48.7402585724461
2.41841731556618,0.945084641474748,24.949524218362
3.45926365290248,0.817526406248484,25.0290678690838
2.06507790539175,0.817110513829421,48.7402585724461
1.72274744415634,0.970800719938019,34.0783945694569
2.91041344264378,0.927043676758287,12.2087972258962
2.89097070724375,0.455440060455701,50.8386077864224
2.62181879165633,0.842506370676036,12.1084386666206
3.28349123449402,0.886855713336729,13.730659941095
4.33208630218981,0.280592293961256,46.7269781240737
2.96325871311608,0.756025982129029,16.3670700280652
5.09987384579493,0.837934442018553,11.7194936215406
3.76459540451556,0.706133807295985,44.1738551845037
3.52504040722873,0.849121424489683,18.0936259676877
5.12551139942434,0.834058908602937,12.8392427466163
3.98854943220339,0.661274668070561,46.3783597024985
4.78676337417499,0.716557608794398,13.5451427809647
5.12551139942434,0.834058908602937,12.8392427466163
4.62578466997771,0.756587451650211,21.6046450526583
4.49234955002769,0.872292806689624,8.8299673182312
5.43493477194219,0.864142681120484,6.5301286768275
5.64617221303511,0.756556208100718,16.5004492345577
2.05235610660454,0.871680710169112,59.5169284419354
3.16623776575913,0.91238469061837,20.1830748877097
0.746251912735196,0.942815661270691,24.3819972769597
1.71659626870526,0.902025567002563,67.7179380931064
2.76459680096627,0.938695566318055,14.9120342797556
3.80057313425432,0.542922222551555,12.2580978013888
2.65291096643778,0.828290077045192,10.8723378232853
2.76459680096627,0.938695566318055,14.9120342797556
2.55600705898594,0.459687299726914,16.7183055561103
2.65291096643778,0.828290077045192,10.8723378232853
3.10702351988747,0.991179723366446,17.1506819822821
1.63000764452035,0.765072587922393,16.2487582900219
3.97751446835407,0.784397864386535,17.6357160543073
3.99158558205083,0.883384163263864,15.0507421154697
1.63000764452035,0.765072587922393,16.2487582900219
1.67027533519311,0.867609454789761,28.5319227358601
3.99158558205083,0.883384163263864,15.0507421154697
1.27682753646244,0.935952382832292,67.0008806792171
1.86793930436044,0.972125067544799,27.532501005781
3.99158558205083,0.883384163263864,15.0507421154697
5.18348635574185,0.828267415483744,11.1090235196227
3.82124428867457,0.660481564591092,22.4425629337472
3.03503572504216,0.886605043872152,16.9119915573393
3.42234742619047,0.700483572811419,13.8271448062867
4.65849135215144,0.566803736379475,12.5069608910169
5.13312276896251,0.950837565531243,8.8990593881699
2.41528925614954,0.897511593446032,34.4877796853855
5.02759606401927,0.726266804020267,11.7761180880695
5.41672824359705,0.833492635811342,12.1858759314934
0.815167642084865,0.98549718144904,52.2687567684662
6.17695495440681,0.744151136958972,7.14708484073213
5.71653707476396,0.835663766897235,6.97334622066106
0.815167642084865,0.98549718144904,52.2687567684662
6.17695495440681,0.744151136958972,7.14708484073213
4.66793798179724,0.756334311421592,12.1764987627567
3.59350471509857,0.890884715773222,5.31229062619428
5.50884056634331,0.665089722744511,12.5983386849417
4.82269659697519,0.616668561093518,13.8672691408895
1.35087924976373,0.929753658812382,31.6150451875524
5.21408276288692,0.804448441717965,16.1356941780116
5.93034052599863,0.743785303251217,10.4450333392254
1.8494512636273,0.905563759849267,46.6971085452404
5.3990087132326,0.828266289630857,11.6012807862754
6.28052409474841,0.902680392520029,5.63007259707441
2.38689276773125,0.916898474858851,23.9079698578719
5.3990087132326,0.828266289630857,11.6012807862754
4.43853523354015,0.96235410702889,10.3102945635219
2.38689276773125,0.916898474858851,23.9079698578719
3.54086000896134,0.858739124822485,5.16985432684625
4.43853523354015,0.96235410702889,10.3102945635219
3.00803229488196,0.92334504512911,23.4793722415138
3.54086000896134,0.858739124822485,5.16985432684625
3.63775403505005,0.969871212628065,7.08376442857477
2.41165075134349,0.933231108568775,34.4048838936391
3.69247335520178,0.874436755559736,29.3959594261846
3.63775403505005,0.969871212628065,7.08376442857477
2.41165075134349,0.933231108568775,34.4048838936391
1.21066520903674,0.849383685997674,57.8214241421629
1.75010551281663,0.913036181677226,33.7189125203455
5.45236904147364,0.858175990252751,9.1138671839622
2.23424952763365,0.890206698168252,34.0325292553092
2.65721238882417,0.929771263628848,22.1336806467526
5.45236904147364,0.858175990252751,9.1138671839622
2.71791964982309,0.837568391663779,10.4206885843869
3.31908589500395,0.973492108244571,14.7180616853207
6.59628405555023,0.664095151613989,6.40233519724476
1.95801306715574,0.937696217220015,13.1048792240376
3.31908589500395,0.973492108244571,14.7180616853207
4.00679388781466,0.762280378949968,12.3110845089762
1.95801306715574,0.937696217220015,13.1048792240376
3.31908589500395,0.973492108244571,14.7180616853207
3.81025203041794,0.380438466840377,11.4968369814604
1.95801306715574,0.937696217220015,13.1048792240376
3.31908589500395,0.973492108244571,14.7180616853207
4.59491356649644,0.507651120646749,4.28439344667829
1.95801306715574,0.937696217220015,13.1048792240376
3.31908589500395,0.973492108244571,14.7180616853207
3.45045047370907,0.685658950904252,25.607443260941
1.95801306715574,0.937696217220015,13.1048792240376
3.45854106994069,0.975383522567113,17.1151754492614
7.1694402732807,0.672855614408112,8.34714882724561
2.43533545373918,0.899314678369817,10.181875239462
1.97071212883863,0.957238397421923,34.1460757990908
6.03226539891215,0.804258505202606,15.2876924136464
2.43533545373918,0.899314678369817,10.181875239462
1.56482650535513,0.878898939488011,32.8942747360605
4.72777195155075,0.76415475063274,26.7031769395761
2.43533545373918,0.899314678369817,10.181875239462
1.56482650535513,0.878898939488011,32.8942747360605
4.87072726583821,0.775221068468551,7.53332383464794
1.62200411865507,0.945348176226688,21.6067539350396
5.42282192767195,0.825889693534672,6.02011169816111
4.87072726583821,0.775221068468551,7.53332383464794
1.62200411865507,0.945348176226688,21.6067539350396
5.40652457179343,0.918200589065074,24.7748598060519
4.07563611106094,0.705536350933701,20.5372634655561
2.3696627076625,0.966433077538496,19.7899131000939
3.63683003972534,0.897395847247811,13.5104604637732
1.81505706486078,0.872187139506833,42.1677497794083
2.3696627076625,0.966433077538496,19.7899131000939
2.49183815678669,0.999585157285327,24.313761025767
1.81505706486078,0.872187139506833,42.1677497794083
2.35692494367064,0.894004582571826,24.719795190669
2.49183815678669,0.999585157285327,24.313761025767
1.27464104223513,0.915730567976694,43.5186143594829
2.35692494367064,0.894004582571826,24.719795190669
3.51000996882627,0.908732522877428,21.7477985171943
1.86473774155367,0.968158971486787,36.3299051825962
2.35692494367064,0.894004582571826,24.719795190669
5.53386001531219,0.97862970478376,10.8281001277054
2.82255678199365,0.929238325245182,16.8202302274483
2.64022500199632,0.891774157320167,20.5400852366271
5.53386001531219,0.97862970478376,10.8281001277054
1.78019606732336,0.91211692616848,26.5930178838388
4.85665770962247,0.970602564240105,14.8743587076977
2.12274352639955,0.882795443318886,21.7283993931431
1.85169577615105,0.861566013275652,35.735914939926
2.77408189839559,0.963196818433229,22.4398823626294
3.30799034261877,0.974241127534235,15.4695032918954
3.84769867222917,0.624661443972294,26.0243325109989
2.0878220050484,0.905518402412531,33.3419920857832
2.2075136082143,0.644704891392661,117.600563404692
5.54096834760229,0.96910747353,14.1347015795565
4.43641748517542,0.956176766827158,19.9059087591638
2.21826349163746,0.591819823762052,126.798858851253
3.91813459907828,0.975007696652363,23.1666793954126
4.43641748517542,0.956176766827158,19.9059087591638
3.46490710392321,0.648701645307608,27.427643515688
3.91813459907828,0.975007696652363,23.1666793954126
4.43641748517542,0.956176766827158,19.9059087591638
4.84986529213716,0.569372481596625,21.1201960833509
3.73643377333087,0.965545422562916,11.6594814030023
4.43641748517542,0.956176766827158,19.9059087591638
5.18632618448461,0.913436467003688,9.08836591833159
1.83537469344997,0.498482327111154,8.75943994513449
3.26706694262276,0.947896599460698,27.1218531564179
3.13962828183893,0.920283958274534,14.7425024847202
2.28226538772795,0.644444916141389,95.7934993709947
1.64261229515318,0.821282112262335,54.3333511710306
3.43565165370842,0.9813777517637,14.9305291846921
3.24725994868559,0.862599098442696,38.0072852706501
0.457263633718758,0.986300974855887,68.5464278656072
3.43565165370842,0.9813777517637,14.9305291846921
6.43174641270684,0.568539686619793,18.7712805646949
1.04658786839353,0.895425305980788,71.0971728193998
3.43565165370842,0.9813777517637,14.9305291846921
3.30301276760268,0.624120319001221,14.4366916948636
1.43951747363765,0.974187561595881,33.7436604891668
3.43565165370842,0.9813777517637,14.9305291846921
5.10680543121494,0.915764294629442,10.4319728065896
3.83318494089937,0.967100552254293,7.58846566012586
2.44907161182143,0.736444740903983,20.1065258738638
5.10680543121494,0.915764294629442,10.4319728065896
3.83318494089937,0.967100552254293,7.58846566012586
3.41981391331412,0.691834743798906,16.3685149725223
5.10680543121494,0.915764294629442,10.4319728065896
3.83318494089937,0.967100552254293,7.58846566012586
5.57021175097122,0.285975450937532,16.386856583632
4.39014737636936,0.98043889060792,13.607812060584
6.01636190598702,0.596360004743799,23.9169953156115
4.34558572020136,0.0400290578324501,8.20599209086985
4.39014737636936,0.98043889060792,13.607812060584
1.16437526101017,0.721740578858303,58.622636791795
4.22098325137109,0.0726637317124384,12.863570385876
1.77377156205523,0.950766895280616,28.5536227923141
0.793137268123012,0.880642570552752,64.5308496561442
3.18700418692568,0.324942591850303,11.549606929802
3.8003921719453,0.974710639713968,13.255842777342
2.31976378640617,0.860927261739268,23.804165174375
3.18700418692568,0.324942591850303,11.549606929802
3.90714352751761,0.952732937804485,20.9233005256643
3.23778368864442,0.829552337805887,14.896299913049
4.33389263836659,0.881901625010085,16.3098330695435
5.01860785798039,0.893281326190615,6.11190048678615
3.52726529133987,0.857887707046201,11.4459469098428
4.33389263836659,0.881901625010085,16.3098330695435
3.86770843226933,0.877002384156744,18.230462696703
3.92995729435723,0.873249666626811,21.5396557290744
2.98881059010375,0.944568957763444,27.3026041755176
3.16920936516107,0.940036674356097,15.3027683093551
4.31939091678855,0.682687335000797,23.7773058742268
1.85364677726418,0.950756044162466,57.9515984715526
3.16920936516107,0.940036674356097,15.3027683093551
5.39679291049464,0.502650721402307,7.13211423435252
1.79906488222366,0.975324088108464,43.8227527706266
3.16920936516107,0.940036674356097,15.3027683093551
3.16884126292167,0.535569111345318,25.7704827905334
1.79906488222366,0.975324088108464,43.8227527706266
3.5804791127676,0.941641564568863,14.649266000662
1.7814860822637,0.827366573703342,40.3707405725685
3.98929160216206,0.951211197279704,18.1714005184332
3.5804791127676,0.941641564568863,14.649266000662
2.2411946306738,0.949545294147475,32.4827944519741
4.41457386305156,0.91464715840294,10.4420942716268
3.5804791127676,0.941641564568863,14.649266000662
2.2411946306738,0.949545294147475,32.4827944519741
5.42383305725104,0.641978483219019,14.4573498344015
2.38020290445287,0.880849535870207,16.2958335479891
2.13415482660166,0.993239200009192,38.4283338997805
1.29297302118928,0.96075240561212,14.5900746168009
2.29938115495955,0.918743197685458,33.9386461537221
5.86072856093826,0.932736232198159,15.1842201273174
1.29297302118928,0.96075240561212,14.5900746168009
1.28242068063845,0.980251448484124,52.2436511373056
3.94341150296385,0.459435952622455,25.8388608030563
3.59408773317868,0.914002641839017,11.4086324620952
1.28242068063845,0.980251448484124,52.2436511373056
3.94341150296385,0.459435952622455,25.8388608030563
3.10062296558615,0.918708118120227,20.6472234238703
1.35834693449968,0.971517753292821,50.1620798433929
3.94270173920114,0.945630229864519,15.5078716176647
3.51207186834095,0.893783471441024,13.8908458967754
2.78504950005668,0.376032592849748,37.6257288953157
1.93285115508819,0.897525598811531,31.4156183894779
3.01171742456831,0.638012096596372,14.0948382637697
3.45805438257022,0.756804090848666,12.979801448744
4.03343791101644,0.92638563766169,9.8552369188409
1.37629730652509,0.91228372074851,44.9370990723456
2.80121611597387,0.942808137538652,12.2302148231741
3.69653560862054,0.500912918522413,53.4155018491548
1.31681571469769,0.985474499949163,32.6887908957423
2.80121611597387,0.942808137538652,12.2302148231741
5.67006663104128,0.649462693309408,12.5438440494633
1.82589686752765,0.919454687634533,29.6194955219845
3.13410136149432,0.883430584655965,9.22298073913531
4.52628821553699,0.729863019072584,8.49606910448784
1.46217738966242,0.994656305774329,33.9463708966511
2.18705887423713,0.905666720501731,41.8583852597887
2.06106975215944,0.888129993117323,14.6802838758884
3.32197164662639,0.80970391828824,31.2943484830884
0.955486044870033,0.987062026229072,42.959797992914
2.2676238651174,0.860636538358907,13.5215901218864
3.82978128656671,0.747459220768239,7.46003825929311
0.955486044870033,0.987062026229072,42.959797992914
2.2676238651174,0.860636538358907,13.5215901218864
5.47871258286237,0.722566236270306,5.99402447879674
0.955486044870033,0.987062026229072,42.959797992914
6.02675503245726,0.751064215946781,9.12230574628222
5.03404411379333,0.74801870050994,9.34010311843668
1.78877317372968,0.989422807744388,34.4679107530983
4.6716856834031,0.880253264260336,13.5403477700975
3.90972410462932,0.99024339746489,6.22471795314641
2.11699202821686,0.909711959552388,17.5693993724699
4.77922317804547,0.875357245489504,12.8712967468349
3.90972410462932,0.99024339746489,6.22471795314641
2.65521125810492,0.778819993325875,18.9530945186703
4.77922317804547,0.875357245489504,12.8712967468349
2.74112308842113,0.928566748745863,9.66351769750369
4.21808176584846,0.638905963385628,9.49124166874845
4.77922317804547,0.875357245489504,12.8712967468349
3.88341880260297,0.761319516737833,10.3228729179557
5.20871066432663,0.675576564311876,16.1213927769836
4.26398583379071,0.801405140093378,4.46801613647651
5.04617441176229,0.778355564447832,10.1980787993049
5.20871066432663,0.675576564311876,16.1213927769836
3.31339277654751,0.858715798928587,16.502313305846
2.49622105331828,0.74761623406415,12.285417894159
6.43006379978094,0.920945270179442,12.9102163107711
4.19617732565843,0.863173349640669,7.59463163088647
3.05346646400108,0.7330892130328,9.40266208180701
5.41585023239571,0.105962962296326,11.2361084432368
2.69213567505305,0.981894498476382,17.3379140204109
1.80374999983802,0.900255111878698,83.1964550607513
6.0594365400792,0.0366529268403418,10.6804557388942
2.69213567505305,0.981894498476382,17.3379140204109
1.5945027080136,0.882612761536408,82.7714426482087
3.96469323967911,0.0173044215596667,40.9736096422812
2.69213567505305,0.981894498476382,17.3379140204109
1.58798181984194,0.882859165295036,81.4478992436615
3.96469323967911,0.0173044215596667,40.9736096422812
5.68462936737155,0.901669489500169,9.58588054107048
1.42827743064022,0.773352852512091,85.4285459478844
2.77573705810429,0.497474402933205,57.6612896889501
4.12832236750026,0.736173088362151,9.50359492443573
5.64133372665331,0.645310634831901,16.6967404450314
2.69617308218355,0.77048632079462,61.3910225780254
2.92219089137376,0.989935589734065,27.7920480610099
5.64133372665331,0.645310634831901,16.6967404450314
1.23710424483816,0.881284393736609,64.7343108747112
2.92219089137376,0.989935589734065,27.7920480610099
8.66582284740472,0.552475640500131,6.81903725632989
1.26809142033231,0.897986209864093,47.7657607012928
6.1519419032476,0.943564333629646,10.0754636269064
8.3204440697174,0.783995965964179,11.0958971428276
1.26809142033231,0.897986209864093,47.7657607012928
4.6680757190333,0.885601345869361,13.1063530596171
8.4590079336128,0.920876008023875,7.60280691959936
1.82106694606475,0.964779514089434,41.703135602413
4.6680757190333,0.885601345869361,13.1063530596171
5.39871199104943,0.908468951513279,16.0025935840187
1.32465597358903,0.921670153187653,50.7229744135068
4.6680757190333,0.885601345869361,13.1063530596171
1.91079392446797,0.955945857284608,33.6707369073498
4.21109148937741,0.877215697172813,5.66610891853957
4.6680757190333,0.885601345869361,13.1063530596171
1.59189284415346,0.984679683808887,36.6617649562735
4.83222788214631,0.710463956007502,7.02590107341227
4.6680757190333,0.885601345869361,13.1063530596171
